Average.Position.Y.354:                    -2.17
Average.Position.Z.354:                    22.63
Average.Position.X.355:                    32.87
Average.Position.Y.355:                    -4.8
Average.Position.Z.355:                    22.6
Average.Position.X.356:                    32.02
Average.Position.Y.356:                    -4.75
Average.Position.Z.356:                    25.45
Average.Position.X.357:                    31.99
Average.Position.Y.357:                    -2.12
Average.Position.Z.357:                    25.42
Average.Position.X.358:                    29.38
Average.Position.Y.358:                    -8.91
Average.Position.Z.358:                    25.46
Average.Position.X.359:                    29.91
Average.Position.Y.359:                    -9.07
Average.Position.Z.359:                    22.63
Average.Position.X.360:                    30.0
Average.Position.Y.360:                    -11.78
Average.Position.Z.360:                    22.61
Average.Position.X.361:                    28.7
Average.Position.Y.361:                    -11.77
Average.Position.Z.361:                    25.45
Average.Position.X.362:                    27.11
Average.Position.Y.362:                    -18.76
Average.Position.Z.362:                    22.6
Average.Position.X.363:                    25.82
Average.Position.Y.363:                    -18.77
Average.Position.Z.363:                    25.42
Average.Position.X.364:                    26.79
Average.Position.Y.364:                    -15.89
Average.Position.Z.364:                    25.45
Average.Position.X.365:                    27.21
Average.Position.Y.365:                    -16.02
Average.Position.Z.365:                    22.67
Average.Position.X.400:                    26.02
Average.Position.Y.400:                    24.77
Average.Position.Z.400:                    22.34
Average.Position.X.401:                    25.96
Average.Position.Y.401:                    23.93
Average.Position.Z.401:                    25.69
Average.Position.X.402:                    22.65
Average.Position.Y.402:                    24.84
Average.Position.Z.402:                    25.73
Average.Position.X.403:                    22.73
Average.Position.Y.403:                    25.0
Average.Position.Z.403:                    22.46
Average.Position.X.404:                    29.85
Average.Position.Y.404:                    15.64
Average.Position.Z.404:                    25.76
Average.Position.X.405:                    30.29
Average.Position.Y.405:                    15.74
Average.Position.Z.405:                    22.41
Average.Position.X.406:                    30.1
Average.Position.Y.406:                    19.04
Average.Position.Z.406:                    22.39
Average.Position.X.407:                    29.26
Average.Position.Y.407:                    19.03
Average.Position.Z.407:                    25.69
Average.Position.X.408:                    32.27
Average.Position.Y.408:                    12.05
Average.Position.Z.408:                    25.71
Average.Position.X.409:                    32.94
Average.Position.Y.409:                    12.07
Average.Position.Z.409:                    22.45
Average.Position.X.410:                    32.73
Average.Position.Y.410:                    8.75
Average.Position.Z.410:                    25.73
Average.Position.X.411:                    33.11
Average.Position.Y.411:                    8.81
Average.Position.Z.411:                    22.4
Average.Position.X.412:                    33.78
Average.Position.Y.412:                    5.05
Average.Position.Z.412:                    25.73
Average.Position.X.413:                    34.32
Average.Position.Y.413:                    5.08
Average.Position.Z.413:                    22.42
Average.Position.X.414:                    33.64
Average.Position.Y.414:                    1.88
Average.Position.Z.414:                    25.72
Average.Position.X.415:                    34.29
Average.Position.Y.415:                    1.89
Average.Position.Z.415:                    22.41
